frame_id,capture_time,processing_ms,detection_ok,detection_count,changed_pixel_ratio,compensation_mode,compensation_ok,inlier_ratio,overlap_ratio,track_id,visible,prediction_only,measured_x,measured_y,filtered_x,filtered_y,predicted_x,predicted_y,center_error_x,center_error_y,velocity_x,velocity_y,miss_count,confidence,pan,tilt,zoom,command_reason,captured,sharpness
10,262.509667,2.716,1,1,0.013312,identity,1,,1.0,1,1,0,79.0,203.0,72.1983871459961,195.44845581054688,75.91893669128417,199.87654960632324,-244.08106330871584,19.876549606323238,20.669719696044922,24.600521087646484,0,0.8642137274261384,-20,-4,0,tracking,0,0.0
11,262.576333,2.921,1,1,0.013316,identity,1,,1.0,1,1,0,82.0,206.0,75.45629119873047,199.07728576660156,79.79134693145753,204.15547733306886,-240.20865306854247,24.15547733306886,24.083642959594727,28.212175369262695,0,0.8687995258600043,-20,-5,0,tracking,0,0.0
12,262.643000,2.625,1,1,0.013316,identity,1,,1.0,1,1,0,85.0,209.0,78.81275939941406,202.7318878173828,83.69567207336426,208.36509769439698,-236.30432792663572,28.36509769439698,27.12729263305664,31.295610427856445,0,0.8740148176022717,-20,-6,0,tracking,0,0.0
13,262.709667,3.578,1,1,0.013056,identity,1,,1.0,1,1,0,88.0,211.5,82.22013854980469,206.26612854003906,87.5790905380249,212.3304093170166,-232.4209094619751,32.3304093170166,29.771955490112305,33.69044876098633,0,0.878555903141267,-20,-6,0,tracking,0,0.0
14,262.776333,2.155,1,1,0.013051,identity,1,,1.0,1,1,0,91.0,213.5,85.64405059814453,209.5685272216797,91.40955200195313,215.9312310028076,-228.59044799804687,35.93123100280761,32.03056335449219,35.34835433959961,0,0.8867897480295758,-20,-7,0,tracking,0,0.0
15,262.843000,3.039,1,1,0.013051,identity,1,,1.0,1,1,0,94.0,215.5,89.06188201904297,212.662109375,95.17084281921387,219.22219627380372,-224.82915718078613,39.22219627380372,33.93867111206055,36.44492721557617,0,0.8935852135793526,-20,-8,0,tracking,0,0.0
16,262.909667,2.319,1,1,0.013069,identity,1,,1.0,1,1,0,97.0,217.5,92.4600830078125,215.57362365722656,98.85745071411132,222.25608657836915,-221.14254928588866,42.25608657836915,35.540931701660156,37.124794006347656,0,0.9010250158904246,-20,-8,0,tracking,0,0.0
17,262.976333,2.184,1,1,0.013077,identity,1,,1.0,1,1,0,100.0,219.5,95.83147430419922,218.3298797607422,102.47039634704589,225.08014755249025,-217.5296036529541,45.080147552490246,36.88290023803711,37.501487731933594,0,0.9053871462058728,-20,-9,0,tracking,0,0.0
18,263.043000,2.247,1,1,0.012847,identity,1,,1.0,1,1,0,103.0,221.0,99.17308807373047,220.86184692382812,106.01429931640625,227.61941719055176,-213.98570068359373,47.61941719055176,38.00672912597656,37.542057037353516,0,0.9063683437208507,-20,-9,0,tracking,0,0.0
19,263.109667,2.319,1,1,0.012847,identity,1,,1.0,1,1,0,106.0,222.0,102.48455047607422,223.11744689941406,109.49543937683106,229.82108184814453,-210.50456062316894,49.82108184814453,38.94938278198242,37.24241638183594,0,0.907494627633531,-20,-10,0,tracking,0,0.0
20,263.176333,2.361,1,1,0.012843,identity,1,,1.0,1,1,0,109.0,223.0,105.76699829101562,225.1452178955078,112.92060577392579,231.7541534423828,-207.0793942260742,51.7541534423828,39.74226379394531,36.71630859375,0,0.9063925059241725,-20,-10,0,tracking,0,0.0
21,263.243000,2.539,1,1,0.011957,identity,1,,1.0,1,1,0,112.0,224.0,109.02236938476562,226.98548889160156,116.29644607543945,233.47363800048828,-203.70355392456054,53.47363800048828,40.411537170410156,36.04527282714844,0,0.8962964225714002,-20,-10,0,tracking,0,0.0
22,263.309667,3.043,1,1,0.011962,identity,1,,1.0,1,1,0,115.0,224.0,112.25294494628906,228.50811767578125,119.62911964416504,234.82871704101564,-200.37088035583497,54.828717041015636,40.9787483215332,35.11444091796875,0,0.8915105708135269,-20,-11,0,tracking,0,0.0
23,263.376333,2.156,1,1,0.011970,identity,1,,1.0,1,1,0,118.0,224.0,115.46109771728516,229.76727294921875,122.92417358398437,235.89047065734863,-197.07582641601562,55.89047065734863,41.46153259277344,34.017765045166016,0,0.8871088611563248,-20,-11,0,tracking,0,0.0
24,263.443000,3.013,1,1,0.011970,identity,1,,1.0,1,1,0,121.0,224.0,118.64912414550781,230.8075408935547,126.18649642944337,236.7155947113037,-193.81350357055663,56.71559471130371,41.874290466308594,32.8225212097168,0,0.8815980641574946,-20,-11,0,tracking,0,0.0
25,263.509667,2.373,1,1,0.011970,identity,1,,1.0,1,1,0,124.0,224.0,121.81917572021484,231.66552734375,129.42035316467286,237.3493083190918,-190.57964683532714,57.34930831909179,42.228763580322266,31.576560974121094,0,0.8769834476924884,-20,-11,0,tracking,0,0.0
26,263.576333,2.760,1,1,0.012830,identity,1,,1.0,1,1,0,127.0,223.0,124.97322082519531,232.2280731201172,132.62943771362305,237.66125492095946,-187.37056228637695,57.661254920959465,42.53453826904297,30.184343338012695,0,0.8720331636953271,-20,-11,0,tracking,0,0.0
27,263.643000,2.613,1,1,0.012847,identity,1,,1.0,1,1,0,130.0,222.0,128.11302185058594,232.54116821289062,135.81692489624024,237.707960395813,-184.18307510375976,57.70796039581299,42.799461364746094,28.70440101623535,0,0.8645219726160152,-20,-11,0,tracking,0,0.0
28,263.709667,3.107,1,1,0.013069,identity,1,,1.0,1,1,0,133.0,220.5,131.24017333984375,232.57569885253906,138.98556831359863,237.45777896881103,-181.01443168640137,57.45777896881103,43.029972076416016,27.12266731262207,0,0.8542599649342562,-20,-11,0,tracking,0,0.0
29,263.776333,2.886,1,1,0.012847,identity,1,,1.0,1,1,0,136.0,219.0,134.35604858398438,232.3728790283203,142.13769569396973,236.96006412506102,-177.86230430603027,56.960064125061024,43.23137283325195,25.48436164855957,0,0.8498169525338466,-19,-11,0,tracking,0,0.0
30,263.843000,3.070,1,1,0.013073,identity,1,,1.0,1,1,0,139.0,217.5,137.46189880371094,231.96719360351562,145.2753465270996,236.25526767730713,-174.7246534729004,56.25526767730713,43.408042907714844,23.822633743286133,0,0.8423006423401029,-19,-11,0,tracking,0,0.0
31,263.909667,2.570,1,1,0.013069,identity,1,,1.0,1,1,0,142.0,215.5,140.55880737304688,231.32582092285156,148.40025787353517,235.30639179229738,-171.59974212646483,55.306391792297376,43.56361389160156,22.114282608032227,0,0.8343379806930659,-19,-11,0,tracking,0,0.0
32,263.976333,3.278,1,1,0.013290,identity,1,,1.0,1,1,0,145.0,213.0,143.64772033691406,230.42092895507812,151.51392166137694,234.0826439666748,-168.48607833862306,54.082643966674794,43.70111846923828,20.34286117553711,0,0.8237439035993002,-18,-11,0,tracking,0,0.0
33,264.043000,2.353,1,1,0.013051,identity,1,,1.0,1,1,0,148.0,210.5,146.7294921875,229.287353515625,154.61764762878417,232.624426651001,-165.38235237121583,52.62442665100099,43.82308578491211,18.539295196533203,0,0.8187941402750714,-18,-10,0,tracking,0,0.0
34,264.109667,2.192,1,1,0.013316,identity,1,,1.0,1,1,0,151.0,208.0,149.80487060546875,227.9547119140625,157.71256591796876,230.96553436279297,-162.28743408203124,50.965534362792965,43.931640625,16.726791381835938,0,0.8111419170066169,-18,-10,0,tracking,0,0.0
35,264.176333,2.444,1,1,0.013299,identity,1,,1.0,1,1,0,154.0,205.0,152.87449645996094,226.39260864257812,160.79964012145996,229.07179401397704,-159.20035987854004,49.07179401397704,44.0285758972168,14.884363174438477,0,0.80269209902499,-17,-10,0,tracking,0,0.0
36,264.243000,2.306,1,1,0.013316,identity,1,,1.0,1,1,0,157.0,202.0,155.93894958496094,224.62904357910156,163.8797219848633,226.97490924835205,-156.1202780151367,46.97490924835205,44.11540222167969,13.032587051391602,0,0.7957091177982752,-17,-9,0,tracking,0,0.0
37,264.309667,2.295,1,1,0.013316,identity,1,,1.0,1,1,0,160.0,199.0,158.99874877929688,222.6880340576172,166.953563079834,224.7017004585266,-153.046436920166,44.7017004585266,44.19341278076172,11.18703556060791,0,0.7897034054491164,-17,-9,0,tracking,0,0.0
38,264.376333,2.247,1,1,0.013307,identity,1,,1.0,1,1,0,163.0,196.0,162.05433654785156,220.5902862548828,170.02180229187013,222.2749754714966,-149.97819770812987,42.27497547149659,44.26369857788086,9.359384536743164,0,0.7864568667335865,-16,-8,0,tracking,0,0.0
39,264.443000,2.465,1,1,0.013611,identity,1,,1.0,1,1,0,166.0,192.5,165.10610961914062,218.30296325683594,173.08500595092772,219.65770754814147,-146.91499404907228,39.657707548141474,44.32720184326172,7.526357173919678,0,0.7788397774018876,-16,-8,0,tracking,0,0.0
40,264.509667,2.567,1,1,0.013307,identity,1,,1.0,1,1,0,169.0,189.0,168.15443420410156,215.84678649902344,176.143684463501,216.8727922153473,-143.856315536499,36.87279221534729,44.38472366333008,5.700031757354736,0,0.7736443876187987,-16,-7,0,tracking,0,0.0
41,264.576333,2.586,1,1,0.013611,identity,1,,1.0,1,1,0,172.0,185.5,171.19960021972656,213.2398223876953,179.19825340270995,213.93995717525482,-140.80174659729005,33.93995717525482,44.43696212768555,3.8896377086639404,0,0.7679625410694821,-15,-7,0,tracking,0,0.0
42,264.643000,2.258,1,1,0.013611,identity,1,,1.0,1,1,0,175.0,181.5,174.24191284179688,210.45013427734375,182.24912506103516,210.82341387271882,-137.75087493896484,30.823413872718817,44.48451232910156,2.07377552986145,0,0.7610805562787152,-15,-6,0,tracking,0,0.0
43,264.709667,2.300,1,1,0.013611,identity,1,,1.0,1,1,0,178.0,177.5,177.2816162109375,207.49603271484375,185.29663764953614,207.54325615882874,-134.70336235046386,27.54325615882874,44.527896881103516,0.26235246658325195,0,0.7551884830263422,-15,-5,0,tracking,0,0.0
44,264.776333,2.451,1,1,0.013611,identity,1,,1.0,1,1,0,181.0,173.5,180.3189239501953,204.3936309814453,188.3410851287842,204.116989402771,-131.6589148712158,24.116989402770997,44.567562103271484,-1.5368976593017578,0,0.7520272631307027,-14,-5,0,tracking,0,0.0
45,264.843000,2.691,1,1,0.013299,identity,1,,1.0,1,1,0,184.0,170.0,183.3540496826172,201.20211791992188,191.382752532959,200.60948770046235,-128.617247467041,20.609487700462353,44.603904724121094,-3.2923901081085205,0,0.7474841536934652,-14,-4,0,tracking,0,0.0
46,264.909667,2.400,1,1,0.013607,identity,1,,1.0,1,1,0,187.0,166.5,186.3871612548828,197.93002319335938,194.42186950683595,197.02940589904784,-125.57813049316405,17.029405899047845,44.63726806640625,-5.003429412841797,0,0.7494680407538176,-14,0,0,tracking,0,0.0
47,264.976333,2.653,1,1,0.013611,identity,1,,1.0,1,1,0,190.0,162.5,189.41842651367188,194.54132080078125,197.45865814208983,193.3364120864868,-122.54134185791017,13.336412086486803,44.66795349121094,-6.693937301635742,0,0.746174756493833,-13,0,0,tracking,0,0.0
48,265.043000,2.255,1,1,0.013594,identity,1,,1.0,1,1,0,193.0,158.5,192.447998046875,191.04632568359375,200.49331840515137,189.54139957427978,-119.50668159484863,9.54139957427978,44.696224212646484,-8.360700607299805,0,0.743367518042964,-13,0,0,tracking,0,0.0
49,265.109667,2.120,1,1,0.013611,identity,1,,1.0,1,1,0,196.0,154.5,195.4759979248047,187.45419311523438,203.52601425170897,185.65395776748656,-116.47398574829103,5.65395776748656,44.722312927246094,-10.001307487487793,0,0.7413471243955284,-13,0,0,tracking,0,0.0
50,265.176333,2.155,1,1,0.013316,identity,1,,1.0,1,1,0,199.0,151.0,198.50254821777344,183.8146514892578,206.5569041442871,181.7281335449219,-113.4430958557129,1.7281335449218886,44.746421813964844,-11.591766357421875,0,0.7395079581922792,-12,0,0,tracking,0,0.0
51,265.243000,2.987,1,1,0.013611,identity,1,,1.0,1,1,0,202.0,147.5,201.5277557373047,180.13177490234375,209.58612854003906,177.7677012825012,-110.41387145996094,-2.232298717498793,44.76873779296875,-13.133742332458496,0,0.7437733043781783,-12,0,0,tracking,0,0.0
52,265.309667,2.619,1,1,0.013316,identity,1,,1.0,1,1,0,205.0,144.0,204.55172729492188,176.40921020507812,212.6138224029541,173.77600553512573,-107.3861775970459,-6.223994464874266,44.7894172668457,-14.628914833068848,0,0.7423895673631881,-12,0,0,tracking,0,0.0
53,265.376333,2.120,1,1,0.013598,identity,1,,1.0,1,1,0,208.0,140.5,207.57452392578125,172.65023803710938,215.64007286071777,169.75602687835692,-104.35992713928223,-10.24397312164308,44.8086051940918,-16.078950881958008,0,0.7469872547187941,-11,0,0,tracking,0,0.0
54,265.443000,2.102,1,1,0.013299,identity,1,,1.0,1,1,0,211.0,137.0,210.59625244140625,168.8578338623047,218.66501007080078,165.71044689178467,-101.33498992919922,-14.28955310821533,44.82643127441406,-17.485483169555664,0,0.7459535697271011,-11,0,0,tracking,0,0.0
55,265.509667,2.612,1,1,0.013316,identity,1,,1.0,1,1,0,214.0,134.0,213.61695861816406,165.0735321044922,221.68869972229004,161.6841067123413,-98.31130027770996,-18.315893287658696,44.8430061340332,-18.830141067504883,0,0.7527092730776551,-11,4,0,tracking,0,0.0
56,265.576333,2.160,1,1,0.013299,identity,1,,1.0,1,1,0,217.0,131.0,216.63671875,161.297119140625,224.71123664855958,157.67610778808594,-95.28876335144042,-22.323892211914057,44.85843276977539,-20.116729736328125,0,0.7573331284662372,-10,4,0,tracking,0,0.0
57,265.643000,2.170,1,1,0.013060,identity,1,,1.0,1,1,0,220.0,128.5,219.65560913085938,157.5663604736328,227.73271362304686,153.72706073760986,-92.26728637695314,-26.27293926239014,44.872802734375,-21.329442977905273,0,0.7621053325984045,-10,5,0,tracking,0,0.0
58,265.709667,2.192,1,1,0.013316,identity,1,,1.0,1,1,0,223.0,126.0,222.67364501953125,153.87863159179688,230.75316032409668,149.83339588165282,-89.24683967590332,-30.16660411834718,44.88619613647461,-22.47353172302246,0,0.7719289012721707,-10,6,0,tracking,0,0.0
59,265.776333,2.202,1,1,0.013073,identity,1,,1.0,1,1,0,226.0,123.5,225.69090270996094,150.23153686523438,233.77266609191895,145.99186408996582,-86.22733390808105,-34.008135910034184,44.898685455322266,-23.55373764038086,0,0.7761421536174336,-9,7,0,tracking,0,0.0
60,265.843000,2.356,1,1,0.013898,identity,1,,1.0,1,1,0,229.5,121.5,228.7442626953125,146.6597442626953,236.83144439697264,142.23968284606934,-83.16855560302736,-37.76031715393066,44.92878723144531,-24.555896759033203,0,0.7887253606363976,-9,7,0,tracking,0,0.0
61,265.909667,2.277,1,1,0.012830,identity,1,,1.0,1,1,0,233.0,120.0,231.83155822753906,143.19558715820312,239.92700576782227,138.61143291473388,-80.07299423217773,-41.38856708526612,44.974708557128906,-25.4675235748291,0,0.7942105241023334,-9,8,0,tracking,0,0.0
62,265.976333,2.292,1,1,0.013069,identity,1,,1.0,1,1,0,236.0,118.5,234.91458129882812,139.83306884765625,243.01761283874512,135.09986377716064,-76.98238716125488,-44.900136222839365,45.016841888427734,-26.295583724975586,0,0.809688239651415,-8,9,0,tracking,0,0.0
63,266.043000,2.095,1,1,0.012843,identity,1,,1.0,1,1,0,239.0,117.0,237.99354553222656,136.5666961669922,246.10352867126466,131.6983486175537,-73.89647132873534,-48.301651382446295,45.05546188354492,-27.046375274658203,0,0.8175328759433125,-8,9,0,tracking,0,0.0
64,266.109667,2.476,1,1,0.012847,identity,1,,1.0,1,1,0,242.0,116.0,241.06866455078125,133.42706298828125,249.18501220703126,128.43962741851806,-70.81498779296874,-51.56037258148194,45.0908203125,-27.707975387573242,0,0.8301143768811612,-8,10,0,tracking,0,0.0
65,266.176333,2.956,1,1,0.012847,identity,1,,1.0,1,1,0,245.0,115.0,244.14015197753906,130.40756225585938,252.26231758117675,125.31586986541748,-67.73768241882325,-54.68413013458252,45.12314224243164,-28.287179946899414,0,0.841948295247412,-7,11,0,tracking,0,0.0
66,266.243000,2.072,1,1,0.011940,identity,1,,1.0,1,1,0,248.0,115.0,247.20816040039062,127.57231140136719,255.33563583374024,122.39631439208985,-64.66436416625976,-57.60368560791015,45.15264129638672,-28.755538940429688,0,0.8521582237862858,-7,11,0,tracking,0,0.0
67,266.309667,2.154,1,1,0.011970,identity,1,,1.0,1,1,0,251.0,115.0,250.27285766601562,124.9120101928711,258.40516845703127,119.67009830474854,-61.594831542968734,-60.329901695251465,45.17950439453125,-29.121732711791992,0,0.867876895794933,-7,12,0,tracking,0,0.0
68,266.376333,2.214,1,1,0.011970,identity,1,,1.0,1,1,0,254.0,115.0,253.3343963623047,122.4179916381836,261.4710996246338,117.12712467193603,-58.52890037536622,-62.87287532806397,45.20390701293945,-29.393705368041992,0,0.8842964963210738,-6,12,0,tracking,0,0.0
69,266.443000,2.346,1,1,0.011970,identity,1,,1.0,1,1,0,257.0,115.0,256.3929443359375,120.08219146728516,264.53362602233886,114.75801738739014,-55.466373977661135,-65.24198261260986,45.226009368896484,-29.578744888305664,0,0.8978672183064618,-6,13,0,tracking,0,0.0
70,266.509667,2.168,1,1,0.012847,identity,1,,1.0,1,1,0,260.0,115.0,259.4486083984375,117.89706420898438,267.59288124084475,112.5540238571167,-52.40711875915525,-67.4459761428833,45.2459602355957,-29.683557510375977,0,0.9147280736050353,-6,13,0,tracking,0,0.0
71,266.576333,2.403,1,1,0.012847,identity,1,,1.0,1,1,0,263.0,116.0,262.5014953613281,115.92374420166016,270.64899612426757,110.5811975479126,-49.35100387573243,-69.4188024520874,45.263893127441406,-29.680814743041992,0,0.9289461892499562,-5,13,0,tracking,0,0.0
72,266.643000,2.542,1,1,0.012847,identity,1,,1.0,1,1,0,266.0,117.0,265.5517272949219,114.15238952636719,273.7021154022217,108.82818420410156,-46.29788459777831,-71.17181579589844,45.27993392944336,-29.57891845703125,0,0.9151262505308511,-5,14,0,tracking,0,0.0
73,266.709667,2.329,1,1,0.012843,identity,1,,1.0,1,1,0,269.0,118.0,268.59942626953125,112.57372283935547,276.7523824310303,107.28430263519287,-43.2476175689697,-72.71569736480713,45.2942008972168,-29.38566780090332,0,0.9002412438924121,-5,14,0,tracking,0,0.0
74,266.776333,2.643,1,1,0.013073,identity,1,,1.0,1,1,0,272.0,119.5,271.6446838378906,111.21263885498047,279.79990798950195,105.976118850708,-40.200092010498054,-74.023881149292,45.306800842285156,-29.091777801513672,0,0.8843976046812422,-4,14,0,tracking,0,0.0
75,266.843000,2.253,1,1,0.013069,identity,1,,1.0,1,1,0,275.0,121.5,274.6875915527344,110.09286499023438,282.8448021697998,104.92888118743896,-37.15519783020022,-75.07111881256104,45.31783676147461,-28.688798904418945,0,0.8662892007188698,-4,15,0,tracking,0,0.0
76,266.909667,2.805,1,1,0.013056,identity,1,,1.0,1,1,0,278.0,123.5,277.72821044921875,109.20364379882812,285.8871431732178,104.13025772094727,-34.112856826782206,-75.86974227905273,45.3274040222168,-28.18547821044922,0,0.8494616638093799,-4,15,0,tracking,0,0.0
77,266.976333,2.068,1,1,0.013056,identity,1,,1.0,1,1,0,281.0,125.5,280.76666259765625,108.53474426269531,288.92706954956054,103.56854148864745,-31.072930450439458,-76.43145851135255,45.335594177246094,-27.590015411376953,0,0.8339991905593094,-3,15,0,tracking,0,0.0
78,267.043000,2.142,1,1,0.013316,identity,1,,1.0,1,1,0,284.0,128.0,283.80303955078125,108.10956573486328,291.9646872711182,103.26868675231934,-28.03531272888182,-76.73131324768066,45.34248733520508,-26.89377212524414,0,0.8179562324495094,-3,15,0,tracking,0,0.0
79,267.109667,2.474,1,1,0.013299,identity,1,,1.0,1,1,0,287.0,131.0,286.83740234375,107.95047760009766,295.00007247924805,103.25447944641114,-24.999927520751953,-76.74552055358886,45.348167419433594,-26.088878631591797,0,0.7995458285012016,0,15,0,tracking,0,0.0
80,267.176333,2.276,1,1,0.013073,identity,1,,1.0,1,1,0,290.0,133.5,289.8698425292969,108.01283264160156,298.0333290863037,103.47669998168945,-21.966670913696305,-76.52330001831055,45.35270309448242,-25.20073699951172,0,0.7866324441122489,0,15,0,tracking,0,0.0
81,267.243000,2.148,1,1,0.013602,identity,1,,1.0,1,1,0,293.0,136.5,292.900390625,108.31970977783203,301.0645006561279,103.96000896453857,-18.935499343872095,-76.03999103546143,45.35616683959961,-24.22056007385254,0,0.7691463109827035,0,15,0,tracking,0,0.0
82,267.309667,2.397,1,1,0.013312,identity,1,,1.0,1,1,0,296.0,140.0,295.9291076660156,108.89317321777344,304.0936605834961,104.72791427612304,-15.906339416503897,-75.27208572387696,45.35862731933594,-23.14032745361328,0,0.754846069502971,0,15,0,tracking,0,0.0
83,267.376333,2.567,1,1,0.013299,identity,1,,1.0,1,1,0,299.0,143.0,298.9560852050781,109.68875122070312,307.1209120941162,105.73142433166504,-12.879087905883807,-74.26857566833496,45.36014938354492,-21.985149383544922,0,0.7420094132368349,0,14,0,tracking,0,0.0
84,267.443000,2.184,1,1,0.013576,identity,1,,1.0,1,1,0,302.0,146.5,301.9814147949219,110.7291259765625,310.14635772705077,106.99481811523438,-9.85364227294923,-73.00518188476562,45.36079406738281,-20.74615478515625,0,0.7269150450298534,0,14,0,tracking,0,0.0
85,267.509667,2.410,1,1,0.013303,identity,1,,1.0,1,1,0,305.0,150.0,305.0050964355469,112.00334930419922,313.1700077819824,108.5056965637207,-6.829992218017594,-71.4943034362793,45.360618591308594,-19.43140411376953,0,0.7149299718262723,0,14,0,tracking,0,0.0
86,267.576333,2.214,1,1,0.013607,identity,1,,1.0,1,1,0,308.0,153.5,308.0272521972656,113.50080108642578,316.19199394226075,110.25206214904784,-3.8080060577392487,-69.74793785095216,45.359676361083984,-18.04854965209961,0,0.7026506066233842,0,14,0,tracking,0,0.0
87,267.643000,2.312,1,1,0.013594,identity,1,,1.0,1,1,0,311.0,157.5,311.04791259765625,115.2437744140625,319.21235633850097,112.25780612945556,-0.7876436614990325,-67.74219387054444,45.3580207824707,-16.588712692260742,0,0.6895118054498909,0,13,0,tracking,0,0.0
88,267.709667,2.604,1,1,0.013594,identity,1,,1.0,1,1,0,314.0,161.5,314.0671081542969,117.22108459472656,322.2311351013184,114.510302028656,2.2311351013183867,-65.489697971344,45.35570526123047,-15.059903144836426,0,0.6778133013450768,0,13,0,tracking,0,0.0
89,267.776333,2.365,1,1,0.013611,identity,1,,1.0,1,1,0,317.0,165.5,317.08489990234375,119.42184448242188,325.2483995056152,116.9972919845581,5.248399505615225,-63.0027080154419,45.35277557373047,-13.469736099243164,0,0.6693624014362682,0,12,0,tracking,0,0.0
90,267.843000,2.152,1,1,0.013316,identity,1,,1.0,1,1,0,320.0,169.0,320.10137939453125,121.802978515625,328.26424934387205,119.67149387359619,8.264249343872052,-60.32850612640381,45.34927749633789,-11.841581344604492,0,0.65996586108836,0,12,0,tracking,0,0.0
91,267.909667,2.795,1,1,0.013611,identity,1,,1.0,1,1,0,323.0,172.5,323.1165771484375,124.35535430908203,331.2787233734131,122.52273281097412,11.278723373413072,-57.47726718902588,45.34525680541992,-10.181230545043945,0,0.6574261292123482,0,11,0,tracking,0,0.0
92,267.976333,2.097,1,1,0.013602,identity,1,,1.0,1,1,0,326.0,176.5,326.1305236816406,127.1025161743164,334.291859664917,125.57646661758423,14.291859664917013,-54.42353338241577,45.340755462646484,-8.478053092956543,0,0.650129160029287,0,11,0,tracking,0,0.0
93,268.043000,2.284,1,1,0.013611,identity,1,,1.0,1,1,0,329.0,180.5,329.143310546875,130.03468322753906,337.30375732421874,128.82178290367128,17.303757324218736,-51.17821709632872,45.3358154296875,-6.738335132598877,0,0.6440128731311643,0,10,0,tracking,0,0.0
94,268.109667,2.608,1,1,0.013611,identity,1,,1.0,1,1,0,332.0,184.5,332.15496826171875,133.142333984375,340.31445373535155,132.24808687210083,20.31445373535155,-47.75191312789917,45.330474853515625,-4.968039512634277,0,0.6388568382294917,0,9,0,tracking,0,0.0
95,268.176333,2.310,1,1,0.013307,identity,1,,1.0,1,1,0,335.0,188.0,335.1655578613281,136.3838348388672,343.32401611328123,135.80982618808747,23.324016113281232,-44.19017381191253,45.32476806640625,-3.188936948776245,0,0.6343820678531097,0,9,0,tracking,0,0.0
96,268.243000,2.226,1,1,0.013611,identity,1,,1.0,1,1,0,338.0,191.5,338.1750793457031,139.7512969970703,346.3324513244629,139.49834292888642,26.33245132446291,-40.501657071113584,45.31873321533203,-1.4053003787994385,0,0.6366127295243003,3,8,0,tracking,0,0.0
97,268.309667,2.350,1,1,0.013312,identity,1,,1.0,1,1,0,341.0,195.0,341.1836242675781,143.23707580566406,349.33985710144043,143.3052686738968,29.33985710144043,-36.69473132610321,45.31240463256836,0.3788492679595947,0,0.6335779374748267,3,7,0,tracking,0,0.0
98,268.376333,2.157,1,1,0.013316,identity,1,,1.0,1,1,0,344.0,198.0,344.19122314453125,146.80140686035156,352.34626945495603,147.18725769042967,32.34626945495603,-32.812742309570325,45.30581283569336,2.14361572265625,0,0.636881105911661,4,6,0,tracking,0,0.0
