frame_id,capture_time,processing_ms,detection_ok,detection_count,changed_pixel_ratio,compensation_mode,compensation_ok,inlier_ratio,overlap_ratio,track_id,visible,prediction_only,measured_x,measured_y,filtered_x,filtered_y,predicted_x,predicted_y,center_error_x,center_error_y,velocity_x,velocity_y,miss_count,confidence,pan,tilt,zoom,command_reason,captured,sharpness
22,6378.575667,9.282,1,1,0.010950,orb,1,0.9009433962264151,0.996875,1,1,0,115.5,224.0,112.7376480102539,228.49441528320312,120.11377258300782,234.80916717529297,-199.8862274169922,54.80916717529297,40.97846984863281,35.08195495605469,0,0.8860631788575474,-20,-11,0,tracking,0,0.0
23,6378.642333,9.653,1,1,0.010980,orb,1,0.897196261682243,0.996875,1,1,0,118.5,224.0,115.94819641113281,229.75392150878906,123.41166366577148,235.8717290496826,-196.58833633422853,55.871729049682614,41.463706970214844,33.98781967163086,0,0.8818309491415686,-20,-11,0,tracking,0,0.0
24,6378.709000,9.533,1,1,0.010980,orb,1,0.9485981308411215,0.996875,1,1,0,121.5,224.0,119.13831329345703,230.79454040527344,126.67641822814942,236.6976153564453,-193.32358177185057,56.69761535644531,41.878360748291016,32.79486083984375,0,0.8763310115901997,-20,-11,0,tracking,0,0.0
25,6378.775667,9.241,1,1,0.011039,orb,1,0.8926829268292683,0.9966927083333333,1,1,0,124.5,224.0,122.31019592285156,231.6528778076172,129.9123683166504,237.33205001831055,-190.0876316833496,57.332050018310554,42.234291076660156,31.55095672607422,0,0.8721047777665067,-20,-11,0,tracking,0,0.0
26,6378.842333,9.213,1,1,0.011956,orb,1,0.9521531100478469,0.996875,1,1,0,127.5,223.0,125.4658432006836,232.2157745361328,133.12325553894044,237.64468162536622,-186.87674446105956,57.64468162536622,42.54117965698242,30.160594940185547,0,0.8677417517599264,-20,-11,0,tracking,0,0.0
27,6378.909000,9.900,1,1,0.012034,orb,1,0.9036697247706422,0.996875,1,1,0,130.5,222.0,128.6070556640625,232.5292205810547,136.3123052215576,237.69203983306886,-183.6876947784424,57.69203983306886,42.806941986083984,28.682329177856445,0,0.8606385843758553,-20,-11,0,tracking,0,0.0
28,6378.975667,9.676,1,1,0.012173,orb,1,0.9049773755656109,0.996875,1,1,0,133.5,220.5,131.7354278564453,232.5640869140625,139.4822812652588,237.44246772766112,-180.5177187347412,57.442467727661125,43.0380744934082,27.102115631103516,0,0.8498993770733769,-20,-11,0,tracking,0,0.0
29,6379.042333,9.665,1,1,0.011978,orb,1,0.9585253456221198,0.996875,1,1,0,136.5,219.0,134.85238647460938,232.36160278320312,142.63557235717772,236.94533748626708,-177.36442764282228,56.94533748626708,43.23992156982422,25.465192794799805,0,0.8455578289715036,-19,-11,0,tracking,0,0.0
30,6379.109000,9.998,1,1,0.012191,orb,1,0.9170506912442397,0.996875,1,1,0,139.5,217.5,137.95919799804688,231.95623779296875,145.77424011230468,236.24108840942384,-174.22575988769532,56.24108840942384,43.416900634765625,23.804725646972656,0,0.838024717522464,-19,-11,0,tracking,0,0.0
31,6379.175667,9.417,1,1,0.012234,orb,1,0.8472222222222222,0.996875,1,1,0,142.5,215.5,141.05694580078125,231.31515502929688,148.9000270843506,235.29270946502686,-171.0999729156494,55.29270946502686,43.57267379760742,22.097524642944336,0,0.8303748833272575,-19,-11,0,tracking,0,0.0
32,6379.242333,9.555,1,1,0.012522,orb,1,0.95260663507109,0.996875,1,1,0,145.5,213.0,144.14662170410156,230.4105682373047,152.01447372436525,234.06945667266845,-167.98552627563475,54.06945667266845,43.710289001464844,20.327157974243164,0,0.8202707130729506,-18,-11,0,tracking,0,0.0
33,6379.309000,9.230,1,1,0.012213,orb,1,0.9547511312217195,0.996875,1,1,0,148.5,210.5,147.22906494140625,229.2772979736328,155.1188786315918,232.61171825408937,-164.8811213684082,52.61171825408937,43.832298278808594,18.52455711364746,0,0.8147970075409463,-18,-10,0,tracking,0,0.0
34,6379.375667,9.817,1,1,0.012513,orb,1,0.9262672811059908,0.996875,1,1,0,151.5,208.0,150.30503845214844,227.9449462890625,158.21438926696777,230.9532755279541,-161.78561073303223,50.953275527954105,43.94083786010742,16.712940216064453,0,0.8074419894306741,-18,-10,0,tracking,0,0.0
35,6379.442333,11.153,1,1,0.012565,orb,1,0.9585253456221198,0.996875,1,1,0,154.5,205.0,153.37518310546875,226.38311767578125,161.301971282959,229.05995695114134,-158.698028717041,49.059956951141345,44.03771209716797,14.871329307556152,0,0.7994417067968254,-17,-10,0,tracking,0,0.0
36,6379.509000,10.921,1,1,0.012528,orb,1,0.8951965065502183,0.9960026041666666,1,1,0,157.5,202.0,156.4401092529297,224.61981201171875,164.38250900268554,226.96346771240235,-155.61749099731446,46.96346771240235,44.12444305419922,13.020309448242188,0,0.7920342132253104,-17,-9,0,tracking,0,0.0
37,6379.575667,9.406,1,1,0.012539,orb,1,0.9565217391304348,0.996875,1,1,0,160.5,199.0,159.5003204345703,222.67906188964844,167.45673942565918,224.69064414978027,-152.54326057434082,44.69064414978027,44.202327728271484,11.175457000732422,0,0.7861685773453024,-17,-9,0,tracking,0,0.0
38,6379.642333,9.339,1,1,0.012526,orb,1,0.9585253456221198,0.996875,1,1,0,163.5,196.0,162.5562744140625,220.58154296875,170.5253187561035,222.26426494598388,-149.4746812438965,42.26426494598388,44.27246856689453,9.348455429077148,0,0.7828910452895594,-16,-8,0,tracking,0,0.0
39,6379.709000,9.144,1,1,0.012844,orb,1,0.9675925925925926,0.996875,1,1,0,166.5,192.5,165.60836791992188,218.29444885253906,173.58881332397462,219.6473347377777,-146.41118667602538,39.6473347377777,44.33580780029297,7.516032695770264,0,0.7754292721111458,-16,-8,0,tracking,0,0.0
40,6379.775667,9.521,1,1,0.012533,orb,1,0.8828828828828829,0.9980902777777778,1,1,0,169.5,189.0,168.65696716308594,215.8385009765625,176.64773559570312,216.86274982452392,-143.35226440429688,36.86274982452392,44.393157958984375,5.690271377563477,0,0.7702173584478083,-16,-7,0,tracking,0,0.0
41,6379.842333,9.618,1,1,0.012848,orb,1,0.9504504504504504,0.996875,1,1,0,172.5,185.5,171.70240783691406,213.23175048828125,179.70254623413086,213.93022320747374,-140.29745376586914,33.930223207473745,44.445213317871094,3.880403995513916,0,0.7645772497107589,-15,-7,0,tracking,0,0.0
42,6379.909000,9.409,1,1,0.012853,orb,1,0.944954128440367,0.9968532986111112,1,1,0,175.5,181.5,174.7449493408203,210.44227600097656,182.7536124420166,210.8139821910858,-137.2463875579834,30.813982191085813,44.49257278442383,2.0650343894958496,0,0.7577219404591173,-15,-6,0,tracking,0,0.0
43,6379.975667,9.391,1,1,0.012831,orb,1,0.9419642857142857,0.996875,1,1,0,178.5,177.5,177.78485107421875,207.48838806152344,185.80128768920898,207.5341212540865,-134.19871231079102,27.5341212540865,44.53575897216797,0.25407329201698303,0,0.7516881116219185,-15,-5,0,tracking,0,0.0
44,6380.042333,9.556,1,1,0.012853,orb,1,0.9257425742574258,0.996875,1,1,0,181.5,173.5,180.8223419189453,204.3861846923828,188.84588256835937,204.10813089847565,-131.15411743164063,24.10813089847565,44.575225830078125,-1.544743299484253,0,0.7486659815606511,-14,-5,0,tracking,0,0.0
45,6380.109000,10.005,1,1,0.012548,orb,1,0.9112149532710281,0.996875,1,1,0,184.5,170.0,183.8576202392578,201.1948699951172,191.8876661682129,200.60090094566345,-128.1123338317871,20.600900945663454,44.611366271972656,-3.299828052520752,0,0.7441059585055856,-14,-4,0,tracking,0,0.0
46,6380.175667,10.409,1,1,0.012755,orb,1,0.8638297872340426,0.9960199652777778,1,1,0,187.5,166.5,186.890869140625,197.92295837402344,194.9268840789795,197.02107138633727,-125.0731159210205,17.02107138633727,44.644527435302734,-5.010483264923096,0,0.74542966974641,-14,0,0,tracking,0,0.0
47,6380.242333,10.477,1,1,0.012861,orb,1,0.8783783783783784,0.996875,1,1,0,190.5,162.5,189.92225646972656,194.53443908691406,197.96375839233397,193.32832599639892,-122.03624160766603,13.328325996398917,44.675010681152344,-6.700628280639648,0,0.7428660564884649,-13,0,0,tracking,0,0.0
48,6380.309000,10.189,1,1,0.012861,orb,1,0.8660714285714286,0.996875,1,1,0,193.5,158.5,192.95193481445312,191.0396270751953,200.99848907470704,189.53355821609497,-119.00151092529296,9.533558216094974,44.70307922363281,-8.367049217224121,0,0.7401677363928221,-13,0,0,tracking,0,0.0
49,6380.375667,9.919,1,1,0.012848,orb,1,0.9004524886877828,0.996875,1,1,0,196.5,154.5,195.9800262451172,187.4476776123047,204.0312400817871,185.64635787963869,-115.9687599182129,5.6463578796386855,44.728965759277344,-10.007331848144531,0,0.7379519066105293,-13,0,0,tracking,0,0.0
50,6380.442333,10.874,1,1,0.012557,orb,1,0.896551724137931,0.996875,1,1,0,199.5,151.0,199.00665283203125,183.80828857421875,207.06217056274414,181.72074169158935,-112.93782943725586,1.7207416915893532,44.75287628173828,-11.597482681274414,0,0.7360696529375127,-12,0,0,tracking,0,0.0
51,6380.509000,11.064,1,1,0.012835,orb,1,0.9009009009009009,0.996875,1,1,0,202.5,147.5,202.03192138671875,180.12557983398438,210.09142028808594,177.7605299758911,-109.90857971191406,-2.239470024108897,44.774993896484375,-13.139165878295898,0,0.7402917441129192,-12,0,0,tracking,0,0.0
52,6380.575667,12.263,1,1,0.012521,orb,1,0.9,0.9962369791666666,1,1,0,205.5,144.0,205.05593872070312,176.40318298339844,213.11912490844728,173.7690522003174,-106.88087509155272,-6.23094779968261,44.79547882080078,-14.63405990600586,0,0.738665808425549,-12,0,0,tracking,0,0.0
53,6380.642333,12.652,1,1,0.012870,orb,1,0.8933333333333333,0.996875,1,1,0,208.5,140.5,208.07876586914062,172.64439392089844,216.14537155151368,169.74930419921876,-103.85462844848632,-10.250695800781244,44.814476013183594,-16.083831787109375,0,0.7438108497983614,-11,0,0,tracking,0,0.0
54,6380.709000,11.855,1,1,0.012500,orb,1,0.8535564853556485,0.996875,1,1,0,211.5,137.0,211.1005096435547,168.85215759277344,219.17029037475587,165.7039373779297,-100.82970962524413,-14.296062622070309,44.832115173339844,-17.4901123046875,0,0.742253714019945,-11,0,0,tracking,0,0.0
55,6380.775667,11.631,1,1,0.012522,orb,1,0.9336283185840708,0.996875,1,1,0,214.5,134.0,214.12124633789062,165.06802368164062,222.19397758483888,161.67780796051025,-97.80602241516112,-18.32219203948975,44.848506927490234,-18.834531784057617,0,0.7490390302904978,-11,4,0,tracking,0,0.0
56,6380.842333,10.328,1,1,0.012522,orb,1,0.9608695652173913,0.996875,1,1,0,217.5,131.0,217.14102172851562,161.29176330566406,225.2164968109131,157.67000247955323,-94.7835031890869,-22.329997520446767,44.86375045776367,-20.120893478393555,0,0.7537729976599028,-10,4,0,tracking,0,0.0
57,6380.909000,11.625,1,1,0.012137,orb,1,0.956140350877193,0.9966189236111112,1,1,0,220.5,128.5,220.15989685058594,157.56114196777344,228.23792625427245,153.72113189697265,-91.76207374572755,-26.27886810302735,44.8779411315918,-21.333389282226562,0,0.7575066070927148,-10,5,0,tracking,0,0.0
58,6380.975667,11.286,1,1,0.012513,orb,1,0.9122807017543859,0.996875,1,1,0,223.5,126.0,223.1779327392578,153.87356567382812,231.2583413696289,149.82765705108642,-88.74165863037109,-30.17234294891358,44.89115905761719,-22.477270126342773,0,0.7681992262681002,-10,6,0,tracking,0,0.0
59,6381.042333,10.999,1,1,0.012149,orb,1,0.9598214285714286,0.9963758680555556,1,1,0,226.5,123.5,226.19517517089844,150.2266082763672,234.27780097961426,145.98629829406738,-85.72219902038574,-34.01370170593262,44.90347671508789,-23.55727767944336,0,0.7715147894446623,-9,7,0,tracking,0,0.0
60,6381.109000,10.378,1,1,0.013075,orb,1,0.9439252336448598,0.996875,1,1,0,230.0,121.5,229.24851989746094,146.65496826171875,237.33653381347656,142.23430397033692,-82.66346618652344,-37.765696029663076,44.93341064453125,-24.559246063232422,0,0.7848548819264043,-9,7,0,tracking,0,0.0
61,6381.175667,11.149,1,1,0.011899,orb,1,0.9446808510638298,0.996875,1,1,0,233.5,120.0,232.33578491210938,143.19094848632812,240.43203514099122,138.60622398376464,-79.56796485900878,-41.393776016235364,44.97916793823242,-25.470691680908203,0,0.7895060722714247,-9,8,0,tracking,0,0.0
62,6381.242333,9.992,1,1,0.012200,orb,1,0.9728506787330317,0.996875,1,1,0,236.5,118.5,235.41876220703125,139.8285675048828,243.52256690979004,135.09482341766358,-76.47743309020996,-44.90517658233642,45.02113723754883,-26.2985782623291,0,0.8054591974637851,-8,9,0,tracking,0,0.0
63,6381.309000,11.313,1,1,0.011973,orb,1,0.9485981308411215,0.996875,1,1,0,239.5,117.0,238.4976806640625,136.5623321533203,246.60840812683105,131.69347579956056,-73.39159187316895,-48.30652420043944,45.05959701538086,-27.04920196533203,0,0.8132328134187741,-8,9,0,tracking,0,0.0
64,6381.375667,10.405,1,1,0.011956,orb,1,0.9565217391304348,0.996875,1,1,0,242.5,116.0,241.57275390625,133.42282104492188,249.68981773376464,128.4349058532715,-70.31018226623536,-51.56509414672851,45.09479904174805,-27.71063995361328,0,0.8256697838296124,-8,10,0,tracking,0,0.0
65,6381.442333,10.029,1,1,0.011973,orb,1,0.963963963963964,0.996875,1,1,0,245.5,115.0,244.64418029785156,130.4034423828125,252.7670352935791,125.31129817962646,-67.23296470642089,-54.68870182037354,45.12697219848633,-28.289690017700195,0,0.8376185117995525,-7,11,0,tracking,0,0.0
66,6381.509000,10.535,1,1,0.011046,orb,1,0.9372197309417041,0.996875,1,1,0,248.5,115.0,247.71214294433594,127.56832122802734,255.84028099060058,122.39189918518066,-64.15971900939942,-57.60810081481934,45.15632247924805,-28.75790023803711,0,0.8475033070955615,-7,11,0,tracking,0,0.0
67,6381.575667,11.618,1,1,0.010963,orb,1,0.9433962264150944,0.996875,1,1,0,251.5,115.0,250.77679443359375,124.90815734863281,258.90974174499513,119.6658458328247,-61.09025825500487,-60.3341541671753,45.183040618896484,-29.123952865600586,0,0.8624602089213919,-7,12,0,tracking,0,0.0
68,6381.642333,11.683,1,1,0.011046,orb,1,0.9779735682819384,0.996875,1,1,0,254.5,115.0,253.83828735351562,122.41427612304688,261.9756017303467,117.1230339050293,-58.02439826965332,-62.8769660949707,45.20730209350586,-29.395790100097656,0,0.879438607756366,-6,12,0,tracking,0,0.0
69,6381.709000,9.625,1,1,0.010959,orb,1,0.8691588785046729,0.996875,1,1,0,257.5,115.0,256.8967590332031,120.07860565185547,265.03802711486816,114.7540796661377,-54.96197288513184,-65.2459203338623,45.22926712036133,-29.580699920654297,0,0.8924204082024197,-6,13,0,tracking,0,0.0
70,6381.775667,9.263,1,1,0.011935,orb,1,0.9024390243902439,0.9964366319444444,1,1,0,260.5,115.0,259.9523620605469,117.89360809326172,268.0971965789795,112.55023849487304,-51.90280342102051,-67.44976150512696,45.249080657958984,-29.685386657714844,0,0.9101080952662283,-6,13,0,tracking,0,0.0
71,6381.842333,9.760,1,1,0.012012,orb,1,0.9634703196347032,0.996875,1,1,0,263.5,116.0,263.00518798828125,115.92041015625,271.1532263946533,110.57755588531494,-48.8467736053467,-69.42244411468506,45.26688003540039,-29.682523727416992,0,0.9248693049043415,-5,13,0,tracking,0,0.0
72,6381.909000,9.442,1,1,0.011986,orb,1,0.9675925925925926,0.996875,1,1,0,266.5,117.0,266.05535888671875,114.149169921875,274.2062612915039,108.82467758178711,-45.79373870849611,-71.17532241821289,45.28279113769531,-29.58051300048828,0,0.9108426853597775,-5,14,0,tracking,0,0.0
73,6381.975667,9.284,1,1,0.011960,orb,1,0.9375,0.9983159722222222,1,1,0,269.5,118.0,269.1029968261719,112.57062530517578,277.25644393920896,107.28093799591065,-42.743556060791036,-72.71906200408935,45.29692840576172,-29.38715171813965,0,0.8959269858332953,-5,14,0,tracking,0,0.0
74,6382.042333,9.481,1,1,0.012156,orb,1,0.9775784753363229,0.996875,1,1,0,272.5,119.5,272.148193359375,111.20965576171875,280.30388648986815,105.97288753509521,-39.69611351013185,-74.02711246490479,45.30940628051758,-29.093156814575195,0,0.8798105057102176,-4,14,0,tracking,0,0.0
75,6382.109000,9.529,1,1,0.012204,orb,1,0.971830985915493,0.996875,1,1,0,275.5,121.5,275.1910400390625,110.08999633789062,283.3486976623535,104.92578285217286,-36.651302337646484,-75.07421714782714,45.32032012939453,-28.690074920654297,0,0.8620451741332089,-4,15,0,tracking,0,0.0
76,6382.175667,9.771,1,1,0.012195,orb,1,0.9389671361502347,0.996875,1,1,0,278.5,123.5,278.23162841796875,109.20088958740234,286.3909868621826,104.12729133605957,-33.609013137817385,-75.87270866394043,45.329769134521484,-28.186656951904297,0,0.8452450151151387,-4,15,0,tracking,0,0.0
77,6382.242333,9.574,1,1,0.012165,orb,1,0.9638009049773756,0.996875,1,1,0,281.5,125.5,281.27001953125,108.53208923339844,289.4308309173584,103.56569076538086,-30.569169082641622,-76.43430923461914,45.33784103393555,-27.591102600097656,0,0.8295827858436148,-3,15,0,tracking,0,0.0
78,6382.309000,9.215,1,1,0.012578,orb,1,0.9620853080568721,0.996875,1,1,0,284.5,128.0,284.3063049316406,108.10700988769531,292.4683364868164,103.26595134735108,-27.531663513183616,-76.73404865264892,45.34461975097656,-26.8947696685791,0,0.8146071580333262,-3,15,0,tracking,0,0.0
79,6382.375667,9.525,1,1,0.012500,orb,1,0.9342723004694836,0.996875,1,1,0,287.5,131.0,287.340576171875,107.9480209350586,295.5036095428467,103.25185832977294,-24.496390457153325,-76.74814167022706,45.35018539428711,-26.089792251586914,0,0.7957981819707702,0,15,0,tracking,0,0.0
80,6382.442333,9.172,1,1,0.012182,orb,1,0.9417040358744395,0.996875,1,1,0,290.5,133.5,290.3728942871094,108.01048278808594,298.53672485351564,103.47420043945313,-21.463275146484364,-76.52579956054687,45.3546142578125,-25.201568603515625,0,0.782219888639078,0,15,0,tracking,0,0.0
81,6382.509000,9.473,1,1,0.012909,orb,1,0.9534883720930233,0.996875,1,1,0,293.5,136.5,293.4033508300781,108.31745910644531,301.56778633117676,103.95762268066406,-18.432213668823238,-76.04237731933594,45.357975006103516,-24.2213134765625,0,0.7661473542536172,0,15,0,tracking,0,0.0
82,6382.575667,9.658,1,1,0.012544,orb,1,0.9227272727272727,0.996875,1,1,0,296.5,140.0,296.4320068359375,108.89102935791016,304.5968673706055,104.72564819335938,-15.40313262939452,-75.27435180664062,45.36033630371094,-23.141006469726562,0,0.7513002209988677,0,15,0,tracking,0,0.0
83,6382.642333,9.273,1,1,0.012565,orb,1,0.9227467811158798,0.996875,1,1,0,299.5,143.0,299.45892333984375,109.68669891357422,307.6240406799316,105.72926250457763,-12.375959320068375,-74.27073749542237,45.36176300048828,-21.98575782775879,0,0.7386891835743202,0,14,0,tracking,0,0.0
84,6382.709000,8.936,1,1,0.012787,orb,1,0.9672897196261683,0.996875,1,1,0,302.5,146.5,302.484130859375,110.72716522216797,310.649347076416,106.99276020050048,-9.350652923583993,-73.00723979949952,45.36231231689453,-20.746694564819336,0,0.7232964983891108,0,14,0,tracking,0,0.0
85,6382.775667,9.092,1,1,0.012535,orb,1,0.9541284403669725,0.996875,1,1,0,305.5,150.0,305.5077209472656,112.0014877319336,313.6728890991211,108.50374950408936,-6.327110900878893,-71.49625049591064,45.36204528808594,-19.4318790435791,0,0.711384602702491,0,14,0,tracking,0,0.0
86,6382.842333,9.324,1,1,0.012844,orb,1,0.8986784140969163,0.996875,1,1,0,308.5,153.5,308.52978515625,113.49903869628906,316.69476791381834,110.25022525787354,-3.305232086181661,-69.74977474212646,45.36101531982422,-18.04896354675293,0,0.699205597272664,0,14,0,tracking,0,0.0
87,6382.909000,9.195,1,1,0.012866,orb,1,0.9541284403669725,0.996875,1,1,0,311.5,157.5,311.55035400390625,115.24210357666016,319.71502365112303,112.25607109069824,-0.28497634887696677,-67.74392890930176,45.359275817871094,-16.589069366455078,0,0.6862903605741619,0,13,0,tracking,0,0.0
88,6382.975667,10.109,1,1,0.012835,orb,1,0.9417040358744395,0.996875,1,1,0,314.5,161.5,314.5694580078125,117.21949768066406,322.7336957550049,114.50866069793702,2.7336957550048737,-65.49133930206298,45.356876373291016,-15.060205459594727,0,0.6743957553534634,0,13,0,tracking,0,0.0
89,6383.042333,12.012,1,1,0.012861,orb,1,0.8577586206896551,0.996875,1,1,0,317.5,165.5,317.5871887207031,119.42033386230469,325.75088470458985,116.99573621749877,5.750884704589851,-63.004263782501226,45.35386657714844,-13.469986915588379,0,0.6660037225228144,0,12,0,tracking,0,0.0
