frame_id,capture_time,processing_ms,detection_ok,detection_count,changed_pixel_ratio,compensation_mode,compensation_ok,inlier_ratio,overlap_ratio,track_id,visible,prediction_only,measured_x,measured_y,filtered_x,filtered_y,predicted_x,predicted_y,center_error_x,center_error_y,velocity_x,velocity_y,miss_count,confidence,pan,tilt,zoom,command_reason,captured,sharpness
61,350.453000,3.896,1,0,0.001059,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
62,350.484000,2.524,1,0,0.000113,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
63,350.531000,3.094,1,0,0.000972,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
64,350.578000,2.636,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
65,350.609000,2.752,1,0,0.001102,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
66,350.656000,2.722,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
67,350.687000,2.500,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
68,350.734000,3.225,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
69,350.781000,4.676,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
70,350.812000,3.023,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
71,350.859000,2.638,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
72,350.890000,2.463,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
73,350.937000,3.243,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
74,350.968000,2.467,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
75,351.015000,4.055,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
76,351.046000,2.679,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
77,351.093000,2.371,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
78,351.140000,3.918,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
79,351.171000,2.577,1,1,0.006280,identity,1,,1.0,2,1,0,471.0,61.0,471.0,61.0,471.0,61.0,151.0,-119.0,0.0,0.0,0,0.6884322478991597,17,20,0,tracking,0,0.0
80,351.218000,4.486,1,0,0.000000,identity,1,,1.0,2,0,1,,,471.0,61.0,471.0,61.0,151.0,-119.0,0.0,0.0,1,0.6479868533350621,17,20,0,tracking,0,0.0
81,351.250000,2.639,1,0,0.000490,identity,1,,1.0,2,0,1,,,471.0,61.0,471.0,61.0,151.0,-119.0,0.0,0.0,2,0.6204495634191111,17,20,0,tracking,0,0.0
82,351.296000,2.406,1,0,0.000000,identity,1,,1.0,2,0,1,,,471.0,61.0,471.0,61.0,151.0,-119.0,0.0,0.0,3,0.580864709164916,17,20,0,tracking,0,0.0
83,351.328000,2.612,1,0,0.000000,identity,1,,1.0,2,0,1,,,471.0,61.0,471.0,61.0,151.0,-119.0,0.0,0.0,4,0.5533274192489649,17,20,0,tracking,0,0.0
84,351.375000,3.036,1,0,0.000343,identity,1,,1.0,2,0,1,,,471.0,61.0,471.0,61.0,151.0,-119.0,0.0,0.0,5,0.5128820246848673,17,20,0,tracking,0,0.0
85,351.406000,3.939,1,0,0.000000,identity,1,,1.0,2,0,1,,,471.0,61.0,471.0,61.0,151.0,-119.0,0.0,0.0,6,0.4862052750787698,17,20,0,tracking,0,0.0
106,352.250000,3.513,1,1,0.009605,identity,1,,1.0,2,0,1,,,,,,,,,0.0,0.0,7,0.0,0,0,0,lost,0,0.0
107,352.296000,2.722,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
108,352.328000,2.470,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
109,352.375000,3.721,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
110,352.421000,3.918,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
111,352.453000,2.705,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
112,352.500000,2.410,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
113,352.531000,2.453,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
114,352.578000,2.604,1,0,0.000000,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
115,352.609000,3.869,1,0,0.001168,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
116,352.656000,2.704,1,0,0.001328,identity,1,,1.0,,0,0,,,,,,,,,0.0,0.0,0,0.0,0,0,0,lost,0,0.0
117,352.687000,2.794,1,1,0.007188,identity,1,,1.0,3,1,0,447.5,126.5,447.5,126.5,447.5,126.5,127.5,-53.5,0.0,0.0,0,0.6595880149812734,14,10,0,tracking,0,0.0
118,352.734000,2.611,1,1,0.010851,identity,1,,1.0,3,1,0,444.0,110.5,444.9249572753906,114.72842407226562,444.90321836560963,114.62904620051384,124.90321836560963,-65.37095379948616,-0.12077172100543976,-0.5520992875099182,0,0.6481130992435427,14,13,0,tracking,0,0.0
119,352.765000,2.716,1,1,0.012682,identity,1,,1.0,3,1,0,440.5,107.0,443.0401611328125,111.4304428100586,442.96332705616953,111.23496983289719,122.96332705616953,-68.76503016710281,-0.42685598134994507,-1.0859609842300415,0,0.6962011788987287,13,13,0,tracking,0,0.0
120,352.812000,3.031,1,2,0.014844,identity,1,,1.0,3,1,0,437.0,115.5,441.18621826171875,112.63465118408203,440.95925842523576,112.54193509340286,120.95925842523576,-67.45806490659714,-1.2608879804611206,-0.5150893926620483,0,0.7823815513361703,13,13,0,tracking,0,0.0
121,352.859000,2.730,1,4,0.017140,identity,1,,1.0,3,1,0,436.0,116.0,439.8731994628906,113.4393310546875,439.4599045276642,113.46980576097965,119.45990452766421,-66.53019423902035,-2.2960829734802246,0.16930392384529114,0,0.8156510905975598,13,13,0,tracking,0,0.0
122,352.890000,2.636,1,4,0.017799,identity,1,,1.0,3,1,0,433.0,121.5,438.39996337890625,115.10498809814453,437.7094950580597,115.4637100148201,117.7094950580597,-64.5362899851799,-3.835935115814209,1.9928995370864868,0,0.8110996653902297,13,13,0,tracking,0,0.0
123,352.937000,3.691,1,4,0.015933,identity,1,,1.0,3,1,0,423.5,139.0,435.43621826171875,119.69941711425781,433.99467348098756,121.2726117515564,113.99467348098756,-58.7273882484436,-8.00858211517334,8.739970207214355,0,0.6264516859283288,12,11,0,tracking,0,0.0
124,352.968000,2.767,1,2,0.022843,identity,1,,1.0,3,1,0,420.0,148.5,432.5614013671875,124.90416717529297,430.3020954322815,128.01347553253174,110.30209543228148,-51.98652446746826,-12.5516996383667,17.273935317993164,0,0.5565119527865118,12,10,0,tracking,0,0.0
125,353.015000,4.406,1,2,0.037700,identity,1,,1.0,3,1,0,402.5,59.0,426.92950439453125,114.30231475830078,422.8557852554321,113.30424495697021,102.85578525543212,-66.69575504302979,-22.631772994995117,-5.544832229614258,0,0.4590700049905979,11,13,0,tracking,0,0.0
126,353.046000,2.722,1,2,0.052266,identity,1,,1.0,3,1,0,409.0,66.0,423.4230651855469,106.29437255859375,418.2783768081665,102.30428443908691,98.27837680816651,-77.69571556091309,-28.581602096557617,-22.167156219482422,0,0.5504767251182797,11,15,0,tracking,0,0.0
127,353.093000,2.597,1,2,0.082079,identity,1,,1.0,3,1,0,419.0,65.0,421.5664978027344,98.54427337646484,416.21597438812256,91.86390335083007,96.21597438812256,-88.13609664916993,-29.725130081176758,-37.11316680908203,0,0.559197382508935,11,17,0,tracking,0,0.0
128,353.140000,2.963,1,4,0.113581,identity,1,,1.0,3,1,0,451.0,78.5,425.4335632324219,93.67533111572266,422.2172301864624,85.72818115234375,102.21723018646242,-94.27181884765625,-17.86851692199707,-44.15083312988281,0,0.5245008883928928,11,18,0,tracking,0,0.0
129,353.171000,2.728,1,2,0.139392,identity,1,,1.0,3,1,0,485.0,99.5,434.7450866699219,93.48704528808594,435.50925840377806,86.01615882873536,115.50925840377806,-93.98384117126464,4.24539852142334,-41.50492477416992,0,0.39525764979977573,13,18,0,tracking,0,0.0
130,353.218000,4.615,1,1,0.126141,identity,1,,1.0,3,1,0,499.0,152.0,445.7210998535156,101.70854949951172,450.7464468383789,98.25990608215332,130.74644683837892,-81.74009391784668,27.918594360351562,-19.159130096435547,0,0.23887020839944417,14,16,0,tracking,0,0.0
131,353.250000,2.711,1,2,0.090347,identity,1,,1.0,3,1,0,498.5,179.0,455.0225524902344,113.71989440917969,463.3067478942871,115.16431589126587,143.30674789428713,-64.83568410873413,46.02330780029297,8.024563789367676,0,0.309853190002916,16,13,0,tracking,0,0.0
132,353.296000,4.036,1,5,0.061658,identity,1,,1.0,3,1,0,477.5,178.0,460.48968505859375,124.60482025146484,470.028035736084,129.98601818084717,150.028035736084,-50.01398181915283,52.99083709716797,29.895544052124023,0,0.382062245244561,16,10,0,tracking,0,0.0
133,353.328000,3.535,1,4,0.040243,identity,1,,1.0,3,1,0,448.5,176.0,460.0231018066406,133.5307159423828,468.7733908081055,141.81637252807616,148.7733908081055,-38.18362747192384,48.61271667480469,46.03142547607422,0,0.4883162831682868,16,7,0,tracking,0,0.0
134,353.375000,4.409,1,3,0.029931,identity,1,,1.0,3,1,0,441.5,177.0,458.9796447753906,142.30111694335938,466.5669306945801,152.8954535675049,146.5669306945801,-27.104546432495113,42.151588439941406,58.857425689697266,0,0.46127095162754905,16,5,0,tracking,0,0.0
135,353.421000,2.667,1,2,0.032261,identity,1,,1.0,3,1,0,442.0,185.0,457.89111328125,151.40829467773438,464.4660296630859,164.142646484375,144.46602966308592,-15.857353515624993,36.527313232421875,70.74639892578125,0,0.5116431016679774,16,0,0,tracking,0,0.0
136,353.468000,4.002,1,4,0.032470,identity,1,,1.0,3,1,0,452.5,189.5,458.4739074707031,160.2800750732422,464.68674263000486,174.78545867919922,144.68674263000486,-5.214541320800777,34.515750885009766,80.58546447753906,0,0.5365880890622018,16,0,0,tracking,0,0.0
137,353.500000,2.823,1,2,0.031003,identity,1,,1.0,3,1,0,444.0,230.5,457.21978759765625,173.09986877441406,462.70253250122073,190.77529418945312,142.70253250122073,10.77529418945312,30.459693908691406,98.19680786132812,0,0.49102578582939804,16,0,0,tracking,0,0.0
138,353.531000,3.350,1,3,0.029609,identity,1,,1.0,3,1,0,446.0,236.5,456.41278076171875,184.83343505859375,461.3689128494263,205.12183090209962,141.3689128494263,25.121830902099617,27.534067153930664,112.71331024169922,0,0.5302496867697593,15,-5,0,tracking,0,0.0
139,353.578000,3.372,1,2,0.023733,identity,1,,1.0,3,1,0,428.5,240.5,453.5080871582031,197.37205505371094,457.2551697158813,219.74552963256835,137.25516971588132,39.74552963256835,20.81712532043457,124.29708099365234,0,0.46441959959677626,15,-8,0,tracking,0,0.0
140,353.609000,4.858,1,3,0.021402,identity,1,,1.0,3,1,0,459.5,249.0,454.8850402832031,207.76278686523438,458.83696670532225,231.96665374755858,138.83696670532225,51.96665374755858,21.95514678955078,134.46592712402344,0,0.619341348430624,15,-10,0,tracking,0,0.0
141,353.656000,3.018,1,3,0.022526,identity,1,,1.0,3,1,0,484.0,250.5,459.7469177246094,219.04928588867188,464.7273402404785,244.5868765258789,144.7273402404785,64.58687652587889,27.66901397705078,141.87550354003906,0,0.5738290374429607,16,-13,0,tracking,0,0.0
142,353.687000,2.759,1,3,0.018581,identity,1,,1.0,3,1,0,514.0,261.0,467.54559326171875,228.32894897460938,474.34044494628904,255.1426153564453,154.34044494628904,75.1426153564453,37.749176025390625,148.96481323242188,0,0.5170631834854802,17,-15,0,tracking,0,0.0
143,353.734000,3.328,1,3,0.016224,identity,1,,1.0,3,1,0,503.0,266.5,473.6774597167969,239.36314392089844,481.56690673828126,267.18981567382815,161.56690673828126,87.18981567382815,43.83026123046875,154.59262084960938,0,0.5491605004165916,18,-17,0,tracking,0,0.0
144,353.781000,2.723,1,2,0.009540,identity,1,,1.0,3,1,0,487.5,268.5,477.2463073730469,249.4344482421875,485.50012969970703,277.9386331176758,165.50012969970703,97.9386331176758,45.85456848144531,158.35658264160156,0,0.5490682162572964,18,-19,0,tracking,0,0.0
145,353.812000,2.961,1,1,0.009644,identity,1,,1.0,3,0,1,,,478.66778564453125,254.343505859375,486.9216079711914,282.8476907348633,166.9216079711914,102.8476907348633,45.85456848144531,158.35658264160156,1,0.5277918228773221,18,-20,0,tracking,0,0.0
146,353.859000,2.581,1,1,0.006662,identity,1,,1.0,3,0,1,,,480.82293701171875,261.7862548828125,489.0767593383789,290.2904397583008,169.0767593383789,110.2904397583008,45.85456848144531,158.35658264160156,2,0.4955340651722275,18,-20,0,tracking,0,0.0
147,353.890000,4.967,1,1,0.005621,identity,1,,1.0,3,0,1,,,482.2444152832031,266.6953125,490.4982376098633,295.1994973754883,170.49823760986328,115.1994973754883,45.85456848144531,158.35658264160156,3,0.4742576717922532,19,-20,0,tracking,0,0.0
148,353.937000,3.092,1,1,0.007370,identity,1,,1.0,3,0,1,,,484.3995666503906,274.1380615234375,492.6533889770508,302.6422463989258,172.65338897705078,122.6422463989258,45.85456848144531,158.35658264160156,4,0.4419999140871195,19,-20,0,tracking,0,0.0
149,353.968000,2.590,1,1,0.006827,identity,1,,1.0,3,0,1,,,485.821044921875,279.047119140625,494.07486724853516,307.5513040161133,174.07486724853516,127.5513040161133,45.85456848144531,158.35658264160156,5,0.42072352070714525,19,-20,0,tracking,0,0.0
150,354.015000,3.848,1,1,0.008494,identity,1,,1.0,3,0,1,,,487.9761962890625,286.4898681640625,496.23001861572266,314.9940530395508,176.23001861572266,134.9940530395508,45.85456848144531,158.35658264160156,6,0.3884657630020506,19,-20,0,tracking,0,0.0
151,354.046000,2.969,1,1,0.009301,identity,1,,1.0,3,0,1,,,489.3976745605469,291.39892578125,497.65149688720703,319.9031106567383,177.65149688720703,139.9031106567383,45.85456848144531,158.35658264160156,7,0.3671893696220763,19,-20,0,tracking,0,0.0
152,354.093000,3.070,1,1,0.010087,identity,1,,1.0,3,0,1,,,491.5528259277344,298.8416748046875,499.80664825439453,327.3458596801758,179.80664825439453,147.3458596801758,45.85456848144531,158.35658264160156,8,0.3349316119169427,0,0,0,prediction_stale,0,0.0
153,354.156000,2.923,1,1,0.009297,identity,1,,1.0,3,0,1,,,494.441650390625,308.8181457519531,502.69547271728516,337.32233062744143,182.69547271728516,157.32233062744143,45.85456848144531,158.35658264160156,9,0.2916924898866887,0,0,0,prediction_stale,0,0.0
154,354.171000,2.843,1,1,0.009280,identity,1,,1.0,3,0,1,,,495.12945556640625,311.1934814453125,503.3832778930664,339.6976663208008,183.3832778930664,159.6976663208008,45.85456848144531,158.35658264160156,10,0.2813974608318738,0,0,0,prediction_stale,0,0.0
155,354.218000,2.879,1,1,0.010356,identity,1,,1.0,3,0,1,,,497.28460693359375,318.63623046875,505.5384292602539,347.1404153442383,185.5384292602539,167.1404153442383,45.85456848144531,158.35658264160156,11,0.24913970312674014,0,0,0,prediction_stale,0,0.0
156,354.250000,4.643,1,1,0.009523,identity,1,,1.0,3,1,0,214.0,182.5,423.13348388671875,286.20574951171875,419.1242208480835,308.62887954711914,99.1242208480835,128.62887954711914,-22.273683547973633,124.57294464111328,0,0.07085124509794793,11,-20,0,tracking,0,0.0
157,354.296000,2.714,1,1,0.007096,identity,1,,1.0,3,0,1,,,422.10888671875,291.93609619140625,418.09962368011475,314.35922622680664,98.09962368011475,134.35922622680664,-22.273683547973633,124.57294464111328,1,0.06677729850481662,11,-20,0,tracking,0,0.0
158,354.328000,3.109,1,1,0.007127,identity,1,,1.0,3,0,1,,,421.3961181640625,295.92242431640625,417.38685512542725,318.34555435180664,97.38685512542725,138.34555435180664,-22.273683547973633,124.57294464111328,2,0.06394324870090026,11,-20,0,tracking,0,0.0
159,354.375000,4.712,1,2,0.008112,identity,1,,1.0,3,0,1,,,420.3492431640625,301.77734375,416.33998012542725,324.2004737854004,96.33998012542725,144.2004737854004,-22.273683547973633,124.57294464111328,3,0.05978073805139357,11,-20,0,tracking,0,0.0
160,354.421000,3.666,1,2,0.010130,identity,1,,1.0,3,0,1,,,419.32464599609375,307.5076904296875,415.3153829574585,329.9308204650879,95.3153829574585,149.9308204650879,-22.273683547973633,124.57294464111328,4,0.055706791458262246,10,-20,0,tracking,0,0.0
161,354.453000,3.614,1,2,0.010017,identity,1,,1.0,3,0,1,,,418.61187744140625,311.4940185546875,414.602614402771,333.9171485900879,94.602614402771,153.9171485900879,-22.273683547973633,124.57294464111328,5,0.052872741654345905,10,-20,0,tracking,0,0.0
162,354.500000,4.820,1,1,0.008260,identity,1,,1.0,3,0,1,,,417.56500244140625,317.34893798828125,413.555739402771,339.77206802368164,93.555739402771,159.77206802368164,-22.273683547973633,124.57294464111328,6,0.048710231004839205,10,-20,0,tracking,0,0.0
163,354.531000,2.585,1,1,0.008811,identity,1,,1.0,3,0,1,,,416.87451171875,321.210693359375,412.86524868011475,343.6338233947754,92.86524868011475,163.6338233947754,-22.273683547973633,124.57294464111328,7,0.0459647452572932,10,-20,0,tracking,0,0.0
164,354.578000,4.788,1,1,0.010260,identity,1,,1.0,3,1,0,612.0,242.5,476.6879577636719,300.8300476074219,480.5354175949097,319.86631652832034,160.5354175949097,139.86631652832034,21.37477684020996,105.75704956054688,0,0.12496872087070399,18,-20,0,tracking,0,0.0
165,354.625000,4.561,1,2,0.009323,identity,1,,1.0,3,0,1,,,477.69256591796875,305.8006286621094,481.54002574920656,324.83689758300784,161.54002574920656,144.83689758300784,21.37477684020996,105.75704956054688,1,0.11762680851954616,18,-20,0,tracking,0,0.0
166,354.656000,3.745,1,1,0.007361,identity,1,,1.0,3,0,1,,,478.3551940917969,309.0791015625,482.2026539230347,328.11537048339846,162.2026539230347,148.11537048339846,21.37477684020996,105.75704956054688,2,0.11278427058580545,18,-20,0,tracking,0,0.0
167,354.703000,5.826,1,0,0.007595,identity,1,,1.0,3,0,1,,,479.35980224609375,314.0496826171875,483.20726207733156,333.08595153808596,163.20726207733156,153.08595153808596,21.37477684020996,105.75704956054688,3,0.10544235823465649,18,-20,0,tracking,0,0.0
168,354.734000,2.648,1,1,0.008446,identity,1,,1.0,3,0,1,,,480.0224304199219,317.3281555175781,483.8698902511597,336.3644244384766,163.8698902511597,156.3644244384766,21.37477684020996,105.75704956054688,4,0.10059982030091578,18,-20,0,tracking,0,0.0
